[-966.565, 165.377, 32.6046, -21.932, -20.5858, -34.6603, -44.5294, -19.0844, 4.05305, -1.89678, -6.87855, 4.11007, 7.55186]
[-990.272, 141.814, 24.302, -25.7865, -23.2655, -32.3448, -40.4883, -16.7138, 9.17473, 6.99616, -0.590107, 4.89722, 4.25771]
[-994.576, 147.547, 41.741, -19.9278, -29.528, -30.3841, -30.6842, -17.1489, -2.25987, -2.50971, -6.79015, -1.24593, 6.3428]
[-1001.8, 145.123, 48.8438, -17.5473, -37.1966, -39.4785, -35.871, -19.7301, -0.551094, 6.22943, 5.2818, 6.62955, 4.34978]
[-1009.02, 137.529, 45.1717, -20.2989, -39.3584, -38.2947, -30.7989, -12.5705, 6.87097, 10.4457, 2.67897, 0.717308, 4.92822]
[-1004.6, 143.311, 49.1303, -18.0585, -34.9293, -28.2662, -18.4327, -4.9662, 7.09104, 6.33035, -2.45057, -3.61967, 3.08636]
[-1006.58, 139.574, 46.4005, -16.6407, -34.5889, -37.0516, -33.7843, -16.7162, 3.64223, 9.10222, 3.70483, 2.35304, 5.78967]
[-1009.8, 132.026, 32.5664, -33.6991, -47.6038, -41.7167, -32.3948, -13.828, 6.36959, 12.8177, 10.1502, 11.7025, 13.7031]
[-1009.74, 133.783, 37.9314, -24.2229, -33.511, -25.2608, -20.6288, -12.7095, -1.37748, 2.75933, 1.90482, 6.16225, 11.6476]
[-989.925, 149.835, 36.9265, -23.5313, -23.5359, -21.9396, -32.7622, -23.6753, 5.29831, 18.0816, 6.21368, -3.64595, -0.30809]
[-1010.84, 124.933, 26.7774, -17.0967, -14.9383, -23.1506, -35.735, -18.4402, 10.3981, 13.2587, 0.715763, 1.97926, 8.24567]
[-888.519, 160.831, -83.6909, -62.0395, 6.66805, -24.6163, -27.3893, 4.76424, 9.23079, 7.70712, -6.3483, -26.455, -5.92942]
[-704.557, 183.145, -88.8628, -56.0274, -43.7797, -29.6362, -70.5119, -18.3329, -2.91533, 3.34917, -3.48527, -7.20551, 7.60644]
[-765.544, 157.726, -22.8912, -16.7705, -44.6748, -13.8791, -47.7967, -13.9362, 6.77483, 3.61258, -9.67568, -12.7278, -2.50449]
[-831.86, 153.717, -17.002, -19.7787, -39.4794, -0.426037, -46.0835, -9.59879, 17.7787, -5.36116, -16.3879, -21.8055, 7.7193]
[-866.187, 175.94, 4.41127, -39.6934, -50.2245, -22.6298, -45.9105, -1.46481, 3.97673, -4.63817, -15.9945, 6.84209, 23.4026]
[-907.65, 178.213, -8.85883, -46.661, -27.9002, -26.6083, -46.2173, -11.3795, 10.3159, -1.57274, -3.01979, -5.26226, 21.708]
[-937.445, 162.721, -1.21312, -45.6596, -25.3932, -12.581, -31.9898, -2.84716, 27.842, 4.66148, -12.313, -4.402, 16.6621]
[-955.356, 167.402, 15.0914, -48.6866, -32.8156, -21.9944, -34.6192, -16.1643, 10.3498, 4.00984, -10.1504, 0.848213, 25.5419]
[-963.201, 168.077, 25.6599, -40.2593, -34.5379, -32.2181, -36.115, -16.0954, 6.15391, 0.923767, -11.5509, -4.16267, 11.3081]
[-973.407, 151.386, 6.43109, -54.0888, -35.3012, -25.045, -32.9318, -17.5302, 8.82705, 7.83509, -8.06437, -3.72004, 15.129]
[-981.774, 147.288, 18.9428, -33.0142, -23.1264, -24.8747, -31.5271, -10.842, 9.61298, -1.34325, -17.8007, -7.92303, 13.8764]
[-987.483, 147.879, 26.0804, -37.0773, -34.8267, -29.4276, -33.0423, -17.1719, 7.41772, 7.70442, -4.8793, 2.51295, 19.7383]
[-990.93, 147.995, 32.4393, -32.5899, -32.8718, -22.0456, -19.7511, -7.0302, 9.92958, 5.17703, -12.3412, -9.96368, 10.8618]
[-982.933, 152.174, 27.1688, -35.347, -29.0175, -21.0824, -26.3925, -13.4831, 10.8697, 11.9762, -4.44872, -5.2252, 9.02337]
[-977.628, 158.912, 30.9781, -35.4433, -30.6134, -22.5946, -30.123, -19.7367, 7.24814, 14.012, -0.0627632, 0.0359955, 18.7891]
[-992.451, 140.162, 18.4037, -42.4148, -38.8732, -35.3647, -39.1819, -17.0972, 15.3198, 16.2165, -2.39994, 2.44437, 26.0775]
[-996.042, 134.992, 14.6815, -41.1016, -30.8126, -23.5777, -29.6134, -13.9297, 12.6305, 10.82, -8.97694, -4.72672, 21.917]
[-986.705, 144.991, 20.6663, -33.6887, -21.7278, -20.2459, -35.4033, -22.065, 10.029, 13.9198, -5.12499, -4.91633, 14.0177]
[-1015.4, 120.173, 20.4659, -30.6782, -28.031, -23.0116, -25.0145, -9.77699, 12.9178, 13.0608, -0.886395, 2.15764, 18.4831]
[-972.036, 143.062, -5.79619, -44.6488, -12.0291, -11.3969, -24.3283, -3.98696, 16.0503, 3.22875, -12.8093, -6.31401, 6.76769]
[-747.429, 244.978, -67.4054, -29.5992, -12.3311, -46.127, -52.3417, -19.7167, -14.2872, -23.1626, -15.1041, -29.9944, 12.4012]
[-845.593, 227.908, -3.80573, -35.4424, -14.3835, -21.6353, -42.4466, -27.4797, -19.9115, -22.1841, -24.7943, -40.8004, -2.03321]
[-879.273, 221.448, 0.32428, -44.9499, -3.89569, -15.4211, -33.1995, -19.1699, -16.391, -28.6322, -31.9334, -24.1038, -4.76855]
[-891.113, 215.905, 9.02255, -40.563, -9.85072, -21.371, -36.0928, -24.4999, -25.2523, -38.4582, -38.7274, -21.784, 6.92303]
[-923.537, 186.114, 3.19019, -40.9314, -13.2206, -22.4759, -29.0673, -9.38467, -12.6371, -34.0785, -33.1816, -14.694, 4.80984]
[-932.6, 188.756, 16.5234, -45.211, -22.3309, -16.9967, -29.1916, -22.7297, -10.7374, -14.8172, -26.7161, -24.3922, -2.53844]
[-955.396, 172.518, 25.1686, -32.1613, -20.6491, -23.4235, -29.0861, -8.22649, 1.05457, -23.7906, -39.4004, -20.4974, 0.360489]
[-964.522, 168.463, 32.3295, -26.7954, -20.2475, -25.7237, -42.0157, -35.1737, -25.6183, -37.3266, -42.7951, -19.6455, 6.88838]
[-965.195, 169.965, 34.6949, -29.3704, -24.3909, -24.3082, -36.7914, -29.5282, -15.5558, -22.7358, -34.3619, -23.5948, -2.51331]
[-982.286, 153.863, 30.4607, -30.8124, -25.2609, -22.9662, -38.9891, -36.3567, -16.9018, -16.8925, -32.2715, -25.9581, 1.755]
[-984.946, 154.203, 36.3717, -26.5817, -26.6404, -25.5953, -38.2922, -31.903, -7.70022, -1.44712, -15.1931, -15.6405, 4.45408]
[-978.644, 167.848, 52.0924, -22.6867, -33.2641, -25.442, -26.838, -24.6976, -15.4082, -16.8454, -27.9536, -23.7497, -0.235054]
[-990.719, 148.681, 33.8901, -29.5921, -26.6408, -13.9279, -16.8186, -15.5642, -7.1151, -11.5977, -25.2626, -21.8943, 0.252197]
[-995.308, 146.375, 39.3571, -23.0231, -30.814, -32.841, -40.3008, -29.292, -6.95966, -3.78436, -15.1045, -9.63373, 12.9238]
[-994.146, 149.302, 42.7465, -23.2805, -33.751, -30.5621, -28.6908, -15.8305, -2.15698, -7.85273, -19.4719, -10.012, 11.8404]
[-995.911, 144.699, 33.9475, -33.6139, -39.8156, -28.6832, -21.2368, -9.15017, -0.492607, -9.95081, -21.0934, -8.45362, 16.4522]
[-997.106, 145.556, 40.6027, -21.8514, -28.062, -25.6082, -32.5811, -28.5553, -12.5526, -7.79665, -15.3421, -12.4842, 4.18938]
[-990.005, 140.29, 16.4153, -34.5162, -14.4017, -5.93784, -26.1211, -30.2417, -13.0184, -9.2117, -19.8898, -15.3153, 5.38316]
[-977.231, 143.052, 10.4094, -21.2336, -1.43727, -19.1549, -41.8784, -26.2422, -2.82077, -0.41964, -7.60087, -7.33659, 5.22795]
[-741.487, 188.206, -72.6554, -7.84054, -21.8429, -3.95924, -45.8604, -17.4013, -0.278809, -11.1405, -29.4943, -36.7229, 0.765015]
[-690.14, 180.977, -5.02858, 23.4051, -39.2723, 32.8901, -27.0982, -5.66973, -9.27793, -0.399662, -22.7415, -21.4335, -6.24501]
[-762.432, 181.501, -3.87807, 19.0306, -24.6528, 34.4527, -2.94446, 9.99835, 13.2738, 5.40594, -28.2549, -25.4064, 4.82761]
