-23.7984470793,-34.428216032,11.108790209,0,-1.91917723316,-4.15421672923,-8.67576032427,-14.4168827157,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-1.21212914332,-4.75995744866,-4.68778546093,-7.40623525654,4.51753951452,-32.9241941314,3.64824055203,-15.011475672,-10.5727525012,-29.6434836511,5.00192319503,15.6134907861,-28.1227669666,-21.9205253093,-28.3791516357,3.04990218924,-12.970131035,-15.011475672,-1.00050037531,31.4532011541,0,0,11.7327076057,-20.4543260278,21.4442070173,-10.2041166798,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,-19.7419733452,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2263248799,48
-23.7985755213,-33.0649857995,11.108790209,0,-1.91917723316,-4.15421672923,-8.67576032427,-14.4168827157,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-6.15707210432,-4.75995744866,-4.99095997928,-7.40623525654,4.51753951452,-32.9241941314,3.64824055203,-15.011475672,-7.48432151464,-29.6434836511,5.00192319503,15.6134907861,-28.1227669666,-21.9205253093,-28.3791516357,3.04990218924,-12.970131035,-15.011475672,-1.00050037531,31.4532011541,0,0,11.7327076057,-20.4543260278,21.4442070173,-10.2041166798,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,-19.7419733452,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2263248799,48
-24.37147276,-46.7137010175,11.108790209,0,-1.91917723316,-4.15421672923,-8.67576032427,-14.4168827157,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,18.4140986285,-14.582069384,0,9.3250480824,-9.86577932507,-4.75995744866,-5.36150661282,-7.40623525654,4.51753951452,-32.9241941314,3.64824055203,60.3939276264,-2.83696822055,-29.6434836511,5.00192319503,15.6134907861,-28.1227669666,-21.9205253093,-28.3791516357,3.04990218924,-12.970131035,60.3939276264,-1.00050037531,31.4532011541,0,0,11.7327076057,-20.4543260278,21.4442070173,-28.1264708467,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,-19.7419733452,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2273533021,48
-24.3725369938,-46.7147616836,11.108790209,0,-1.91917723316,-4.15421672923,-8.67576032427,-14.4168827157,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,18.4140986285,-14.582069384,0,9.3250480824,-9.86577932507,-4.75995744866,-5.32782055523,-7.40623525654,4.51753951452,-32.9241941314,3.64824055203,60.3939276264,-1.83803614687,-29.6434836511,5.00192319503,15.6134907861,-28.1227669666,-21.9205253093,-28.3791516357,3.04990218924,-12.970131035,60.3939276264,-1.00050037531,31.4532011541,0,0,11.7327076057,-20.4543260278,21.4442070173,-28.1264708467,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,-19.7419733452,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2273533021,48
-25.490844881,-47.8293205806,13.0211314397,0,-1.91917723316,1.15129633492,-8.67576032427,-13.6506908021,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-9.86577932507,-4.75995744866,-4.55304123055,-7.40623525654,4.51753951452,18.6003663246,4.36522000974,-15.011475672,-11.8296194705,51.0190568962,3.5834016483,15.6134907861,23.8778443677,-21.9205253093,-28.3791516357,18.0608511506,77.1002233746,-15.011475672,-1.00050037531,28.2531603408,0,0,11.7327076057,-4.82840851229,21.4442070173,44.0645221822,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,7.33892287591,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2288334653,3
-25.4908173577,-47.8292931496,13.0211314397,0,-1.91917723316,-1.50146019715,-8.67576032427,-13.6506908021,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-9.86577932507,-4.75995744866,-4.18249459701,-7.40623525654,4.51753951452,18.6003663246,4.36522000974,-15.011475672,-11.8296194705,51.0190568962,3.5834016483,15.6134907861,23.8778443677,-21.9205253093,-28.3791516357,18.0608511506,77.1002233746,-15.011475672,-1.00050037531,28.2531603408,0,0,11.7327076057,-4.82840851229,21.4442070173,44.0645221822,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,7.33892287591,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2288335076,3
-25.4908265322,-47.8293022933,13.0211314397,0,-1.91917723316,-1.50146019715,-8.67576032427,-13.6506908021,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-9.86577932507,-4.75995744866,-4.21618065461,-7.40623525654,4.51753951452,18.6003663246,4.36522000974,-15.011475672,-11.771923507,51.0190568962,3.5834016483,15.6134907861,23.8778443677,-21.9205253093,-28.3791516357,18.0608511506,77.1002233746,-15.011475672,-1.00050037531,28.2531603408,0,0,11.7327076057,-4.82840851229,21.4442070173,44.0645221822,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,7.33892287591,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2288334653,3
-25.471376742,-24.1095168574,11.108790209,0,-1.91917723316,3.80405286699,-8.67576032427,-13.4444031926,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-8.62954358482,-4.75995744866,3.49792653457,-7.40623525654,4.51753951452,18.6003663246,0.319613029466,-15.011475672,-11.6090172572,10.6877866225,-0.0482889524205,-64.04717649,-42.0388982758,-21.9205253093,30.9836966022,38.6769814181,-12.970131035,-15.011475672,-1.00050037531,-16.5474110457,0,0,11.7327076057,-4.82840851229,21.4442070173,-28.1264708467,-9.26155117008,-6.94392031565,30.345240862,-21.3046614921,-6.84953013366,7.33892287591,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,47.3938696497,87
-25.4418717773,-47.7805116532,13.0211314397,0,-1.91917723316,1.15129633492,-8.67576032427,-13.6506908021,11.8209218976,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,9.3250480824,-9.86577932507,-4.75995744866,-4.8899018065,-7.40623525654,4.51753951452,18.6003663246,4.36522000974,-15.011475672,-11.5796036287,51.0190568962,3.5834016483,15.6134907861,23.8778443677,-21.9205253093,-28.3791516357,18.0608511506,77.1002233746,-15.011475672,-1.00050037531,28.2531603408,0,0,11.7327076057,-4.82840851229,21.4442070173,44.0645221822,-9.26155117008,-6.94392031565,-13831.1399621,-21.3046614921,-6.84953013366,7.33892287591,-29.7790606439,1.41562990079,-34.2073743844,-14.8159439497,-12.4341785098,-1.41562990079,-26.2287629773,3
-25.4282110521,-4.40755284775,-0.36525717506,0,-1.91917723316,1.15129633492,-8.67576032427,-13.6323089517,-19.701536496,-1.81686192325,-9.08913057219,16.0087915545,8.96854919097,-14.582069384,0,-107.238052948,-9.86577932507,-4.75995744866,331.330639046,-7.40623525654,4.51753951452,18.6003663246,-6.58815291052,-20.8118913104,-11.5162511982,-29.6434836511,-4.6123475989,15.6134907861,25.8339065709,-21.9205253093,-28.3791516357,-6.45156368338,-12.970131035,-20.8118913104,-1.00050037531,31.4532011541,0,0,11.7327076057,26.4234265187,21.4442070173,45.6763561501,-9.26155117008,-6.94392031565,11.5958159772,-21.3046614921,-6.84953013366,-19.7419733452,-29.7790606439,1.41562990079,16.4702172962,-14.8159439497,-12.4341785098,-1.41562990079,-26.2287110633,67
